budget,runtime,budget_per_minute,num_companies,num_countries,tagline_length,overview_length,num_genres,director_film_count,director_collab_count,director_hist_roi,actor_hist_roi,is_major_studio,is_english,is_us_production,has_homepage,is_summer,is_holiday,is_franchise,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,kw_based_on_novel,kw_woman_director,kw_independent_film,kw_3d,kw_sequel,kw_biography,kw_musical,hit
20000000,105.0,190476.19047619047,3,1,10,57,2,3,0,3.5141268578787876,3.2830166276796597,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3500000,112.0,31250.0,7,1,6,43,2,0,0,0.0,2.425219656109048,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000000,113.0,176991.15044247787,3,1,6,92,2,2,0,6.331205836140351,3.0121697437648263,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,107.0,233644.8598130841,2,1,9,25,4,8,0,4.84614297050943,0.8920795598290598,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
28000000,117.0,239316.2393162393,2,2,4,33,2,2,2,1.8798408230769232,5.362491945833333,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,122.0,204918.03278688525,2,1,9,41,3,3,0,1.804712219642857,2.6403891612150643,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000,97.0,123711.34020618557,6,2,5,42,3,1,1,0.7403808666666667,1.798120139563492,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,82.0,243902.43902439025,2,1,5,47,2,4,3,2.5391579733333334,0.56437136,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155000000,113.0,1371681.4159292036,3,1,9,35,3,4,0,2.2449133337719296,4.350589632870371,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2000000,108.0,18518.51851851852,3,1,3,92,3,0,0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,104.0,192307.6923076923,2,1,8,37,2,0,0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000000,99.0,252525.25252525252,5,3,6,29,3,0,0,0.0,2.2626914413199426,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,97.0,257731.95876288658,5,1,7,105,5,1,0,5.808547923076923,3.54672926133681,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,110.0,181818.18181818182,2,1,0,47,2,1,0,4.6915395,3.9448623393939397,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110000000,100.0,1100000.0,4,1,3,81,3,5,0,2.434542658342994,2.4322496336421207,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15000000,104.0,144230.76923076922,3,2,8,47,3,1,0,4.351942166666666,4.965717130279143,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
20000000,90.0,222222.22222222222,3,2,4,39,2,1,0,6.203057181818182,11.163293314781145,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10000000,111.0,90090.09009009009,9,1,0,98,2,0,0,0.0,2.140242478125,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,101.0,198019.801980198,4,1,3,21,3,1,0,0.9174575846153846,1.8706516323338978,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000,140.0,1428571.4285714286,4,2,8,44,2,11,2,2.4475650142640615,6.426851318349525,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200000000,108.0,1851851.851851852,5,1,7,103,3,10,0,3.604094797515873,2.9695733131876043,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1800000,87.0,20689.655172413793,3,2,3,70,3,0,0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200000000,124.0,1612903.2258064516,1,1,12,63,3,4,1,2.9208232781936814,3.4193851975576006,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
150000000,116.0,1293103.448275862,2,1,3,46,4,4,0,12.431012765555556,2.7885162024349515,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30000000,107.0,280373.8317757009,2,1,4,40,2,1,0,6.557247826086956,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
22000000,105.0,209523.80952380953,2,1,7,104,1,0,0,0.0,2.711263618178209,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,121.0,165289.2561983471,2,1,7,40,2,2,0,6.608784366666667,4.219515967989418,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14000000,89.0,157303.37078651684,1,1,6,34,2,8,1,3.4593089960931898,0.687286759047619,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18000000,94.0,191489.36170212767,7,2,11,30,3,5,2,10.020512230333335,4.612760174881387,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500000,85.0,5882.35294117647,8,2,6,22,5,0,0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,117.0,128205.1282051282,3,1,13,51,2,0,0,0.0,2.4479268540881853,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
260000000,100.0,2600000.0,2,1,6,84,2,0,0,2.0665332933333334,3.882677690106177,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
150000000,103.0,1456310.6796116505,5,1,4,36,4,6,0,5.5606666291666675,0.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14000000,103.0,135922.33009708737,4,1,10,25,1,2,0,3.7984728333333333,3.003206879315511,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000,99.0,656.5656565656566,1,1,15,69,3,0,0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
130000000,95.0,1368421.0526315789,1,1,6,27,5,0,0,5.564205653333333,2.653156962310261,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
500000,94.0,5319.148936170212,1,1,9,80,3,0,0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20000000,94.0,212765.95744680852,1,2,5,88,3,2,0,9.736354472727273,7.707006941866883,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
165000000,93.0,1774193.5483870967,1,1,6,57,5,2,0,3.1613564705882355,4.751600181255244,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19000000,100.0,190000.0,5,2,15,82,2,1,0,1.1267615425625477,3.1539217206699344,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000000,118.0,127118.64406779662,8,1,3,81,2,0,0,0.0,3.4721986086251917,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1987650,94.0,21145.212765957447,4,3,12,47,3,0,0,0.0,6.169555892131063,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,104.0,192307.6923076923,5,2,0,27,3,0,0,0.0,2.6421926847892516,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13400000,100.0,134000.0,0,0,0,84,3,1,0,0.7655343428571428,17.166574558233254,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,116.0,172413.7931034483,4,2,4,33,3,1,0,6.83056104,3.0128442715277775,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,92.0,163043.47826086957,3,2,7,46,2,1,0,2.0866988571428573,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14000000,149.0,93959.73154362416,4,1,0,28,1,0,0,0.0,2.9419769484680094,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,104.0,384615.3846153846,4,2,6,74,3,2,0,3.9399689131578945,4.112498686772924,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90000000,158.0,569620.2531645569,6,3,6,62,4,8,2,3.768571439391268,3.489520112176133,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
150000000,115.0,1304347.8260869565,1,1,4,64,3,0,0,0.0,2.6191471189060276,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55000000,94.0,585106.3829787234,4,1,0,55,2,5,0,3.2315344326894477,2.587097376774814,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75000000,104.0,721153.8461538461,4,1,5,57,2,5,3,2.3188170168009767,3.045547826289848,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000000,100.0,150000.0,7,2,6,35,3,0,0,0.0,4.154151708164296,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
900000,97.0,9278.350515463917,1,2,3,82,1,0,0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25000000,81.0,308641.97530864197,3,1,3,76,1,1,1,3.763883074074074,1.9127682521531533,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,96.0,62500.0,7,1,14,124,4,0,0,0.0,2.7983209761039602,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4000000,88.0,45454.545454545456,3,1,2,26,3,9,6,15.005986142051464,4.680970822071966,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000000,91.0,175824.17582417582,2,1,10,86,3,0,0,0.0,1.3534937598484849,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75000000,110.0,681818.1818181818,2,1,5,32,3,1,0,3.1562376666666667,1.730053484925263,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000000,111.0,360360.36036036036,1,1,4,71,2,9,2,4.440848501458486,5.3185115859493095,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,84.0,107142.85714285714,3,1,0,27,3,0,0,0.0,3.961195882369752,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000000,96.0,937500.0,2,1,16,83,4,2,0,7.196598471481482,3.494132314229823,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47000000,92.0,510869.5652173913,3,1,6,61,2,0,0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
13000000,105.0,123809.52380952382,8,2,2,26,2,1,0,11.72772378846154,3.7515117544956884,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30000000,113.0,265486.7256637168,7,3,4,65,3,2,0,1.8994827875000002,2.7709926796714965,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
40000000,119.0,336134.4537815126,3,1,10,20,3,0,0,0.0,2.6529256710204474,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,109.0,183486.2385321101,6,2,8,24,3,0,0,0.0,3.427280177777778,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1100000,101.0,10891.089108910892,3,3,11,128,3,0,0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40000000,129.0,310077.51937984495,3,1,15,35,1,3,0,9.0652553375,5.123747753303231,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25000000,107.0,233644.8598130841,3,1,4,40,2,4,0,9.694415552380953,3.3085556669703418,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40000000,108.0,370370.3703703704,6,1,3,61,4,0,0,0.0,3.9343180278564733,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,146.0,171232.87671232875,6,3,5,101,1,0,0,0.0,4.620664201666666,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
75000000,110.0,681818.1818181818,5,4,6,38,3,7,1,2.8052371812657193,2.402373217380148,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7400000,136.0,54411.76470588235,19,4,5,18,2,2,0,1.587509991747359,2.7325567024146267,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82000000,110.0,745454.5454545454,4,1,4,31,3,4,2,3.33331756614011,0.5650421195889894,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200000000,106.0,1886792.4528301887,2,1,1,41,4,3,0,6.213779094444445,2.057809442731763,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28000000,91.0,307692.3076923077,1,1,3,25,2,4,0,3.067119894635781,0.8966049411796536,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50000000,109.0,458715.59633027524,4,1,10,96,4,3,0,2.7171443819444447,1.4581736002458257,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
930000,100.0,9300.0,2,2,6,26,1,0,0,0.0,1.212202065721548,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45000000,103.0,436893.2038834951,1,1,5,46,3,0,0,0.0,4.488634919371806,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23000000,93.0,247311.82795698923,2,2,5,69,2,10,7,2.6501562441774653,2.0999956225395664,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000000,113.0,70796.46017699115,1,2,10,48,1,0,0,0.0,4.857793039589169,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000,107.0,32710.280373831774,4,1,6,24,2,0,0,0.0,2.7064620972009,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000000,117.0,683760.6837606838,2,1,8,53,2,5,1,3.3623527696770337,2.485575463421048,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
195000000,154.0,1266233.7662337662,4,1,10,51,3,8,1,4.097122683920137,2.091399280055873,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
79000000,91.0,868131.8681318681,3,1,12,43,1,6,0,3.2497073226475286,3.220099231646269,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12500000,101.0,123762.37623762376,5,1,4,20,1,3,0,3.2041734578544063,2.8382348649446207,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,95.0,5263.1578947368425,2,1,0,40,3,1,0,0.3205950243652218,0.06031,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
750000,102.0,7352.941176470588,2,1,5,31,2,0,0,0.0,5.507887900316351,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000,100.0,150000.0,6,1,5,25,4,1,0,9.829182608695652,2.286985046422449,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50000000,105.0,476190.4761904762,5,1,5,75,4,2,1,3.9471156654761907,1.943538876637473,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170000000,126.0,1349206.349206349,3,3,15,129,3,14,3,3.870939555397874,4.379907407611183,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
80000000,102.0,784313.725490196,7,1,4,58,3,3,0,3.8745835064997802,4.889279239565098,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7000000,112.0,62500.0,2,2,0,26,2,0,0,0.0,2.347005981541244,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50000000,84.0,595238.0952380953,2,2,14,73,3,2,0,1.413576773076923,1.7561744532854453,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21000000,91.0,230769.23076923078,4,2,6,68,1,0,0,0.0,7.796868707183582,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49900000,102.0,489215.6862745098,2,1,4,25,1,2,0,2.580785297037037,3.3336861677768277,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600000,112.0,58928.57142857143,5,1,15,13,1,0,0,0.0,3.9245696255112943,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52000000,112.0,464285.71428571426,4,1,5,46,1,1,0,1.76646974,3.5109527519517485,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,107.0,140186.91588785045,2,2,4,37,2,1,0,3.479580266666667,5.113390011220122,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6500000,100.0,65000.0,6,1,0,43,1,0,0,0.0,1.3659447041666668,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50200000,106.0,473584.90566037735,4,1,4,47,3,0,0,0.0,5.064500429333549,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
160000000,132.0,1212121.2121212122,9,1,8,53,3,3,0,2.398333203479854,4.08095487883245,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25000000,140.0,178571.42857142858,4,1,3,95,2,3,0,2.4820811206349207,3.592836059935234,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,110.0,227272.72727272726,1,1,5,33,2,1,0,0.3839264861111111,1.4779650862818547,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000000,100.0,80000.0,2,1,8,26,2,1,0,0.4833291666666666,4.230511645948854,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000,108.0,175925.92592592593,2,1,3,78,1,0,0,0.0,2.5815839434251475,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
41000000,100.0,410000.0,6,1,5,48,1,2,0,6.6990354285714275,2.293061205961157,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50000000,112.0,446428.5714285714,4,1,2,71,3,2,0,2.611768193333333,0.1797662111111111,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
200000000,114.0,1754385.9649122807,3,1,8,64,4,6,0,3.0685031811300156,4.28353547902463,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
45000000,101.0,445544.55445544556,1,3,6,95,5,1,0,1.3239422142857142,3.995433487782357,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
80000000,102.0,784313.725490196,4,1,4,49,1,6,0,5.20338729035409,7.528655011129424,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000000,99.0,40404.0404040404,3,1,6,52,4,0,0,0.0,3.2973297429824564,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42000000,100.0,420000.0,3,2,2,100,3,3,0,4.482753305045045,4.364624000390683,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8000000,104.0,76923.07692307692,2,1,13,67,1,1,0,0.8254590909090909,0.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000000,87.0,862068.9655172414,1,1,6,34,5,3,0,3.627976772311349,7.417603588398692,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50000000,124.0,403225.8064516129,4,1,4,66,3,4,0,2.541169448544892,4.764756183643615,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000000,118.0,423728.81355932204,1,1,3,78,3,1,0,0.8193873076923077,3.3992311963544783,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40000000,93.0,430107.5268817204,5,1,6,57,3,4,0,3.083779453913044,1.70499312407925,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000000,89.0,269662.9213483146,1,1,9,22,2,1,0,0.0885638461538461,2.7678012320516014,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50000000,133.0,375939.84962406015,2,1,5,28,1,1,0,7.012118571428571,3.2169244044570333,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
